226| Bhopal| 1421789.25| 1428000| 0.9956507352941176| 19.0
227| Semarang| 1468266.875| 1427000| 1.0289186229852838| 5.0
228| Novosibirsk| 1422047.625| 1426000| 0.9972283485273492| 15.0
229| "Tangshan,Hebei"| 1376532.0| 1418000| 0.9707559943582511| 11.0
230| Xiamen| 1336873.375| 1416000| 0.9441196151129944| 17.0
231| LaPaz| 1417156.25| 1415000| 1.001523851590106| 63.0
232| Perth| 1407014.375| 1407000| 1.0000102167732765| 224.0
233| Baotou| 1393789.125| 1406000| 0.991315167140825| 32.0
234| Sacramento| 1403355.875| 1401000| 1.0016815667380443| 29.0
235| Kochi(Cochin)| 1462793.875| 1399000| 1.0455996247319514| 8.0
236| VirginiaBeach| 1397168.75| 1396000| 1.0008372134670487| 39.0
237| Manaus| 1391561.375| 1392000| 0.9996848958333333| 146.0
238| Valencia| 1389374.75| 1392000| 0.9981140445402299| 21.0
239| Anshan| 1387435.0| 1384000| 1.002481936416185| 8.0
240| Esfahan| 1381354.5| 1382000| 0.9995329232995659| 81.0
241| Harare| 1377512.75| 1379000| 0.9989215010877447| 154.0
242| Zhongshan| 2017827.75| 1375000| 1.467511090909091| 1.0
243| Ludhiana| 1366014.75| 1368000| 0.9985487938596491| 11.0
244| Xuzhou| 1471584.25| 1367000| 1.0765064008778347| 4.0
245| KansasCity| 1363449.875| 1365000| 0.9988643772893773| 35.0
246| Tijuana| 1400845.375| 1365000| 1.026260347985348| 10.0
247| Antananarivo| 1347497.5| 1361000| 0.9900789860396767| 8.0
248| "Fushun,Liaoning"| 1366302.25| 1358000| 1.006113586156112| 8.0
249| Quito| 1402404.75| 1357000| 1.0334596536477525| 7.0
250| Daejon| 1332953.375| 1354000| 0.9844559638109306| 9.0
251| Yaound?| 1350652.0| 1351000| 0.9997424130273871| 125.0
252| C?rdoba| 1345778.75| 1348000| 0.9983521884272997| 16.0
253| Sana'a'| 1342748.25| 1347000| 0.9968435412026726| 49.0
254| Gwangju| 1346068.875| 1343000| 1.0022850893521966| 10.0
255| Agra| 1283293.0| 1342000| 0.9562540983606558| 6.0
256| SanAntonio| 1335780.5| 1337000| 0.9990878833208676| 24.0
257| NizhniyNovgorod| 1308819.75| 1331000| 0.9833356498873028| 8.0
258| LasVegas| 1325813.375| 1326000| 0.9998592571644043| 46.0
259| Tangerang| 1649652.5| 1326000| 1.2440818250377075| 1.0
260| Visakhapatnam| 1353338.25| 1323000| 1.0229314058956915| 6.0
261| Milwaukee| 1349869.625| 1311000| 1.0296488367658276| 21.0
262| Jilin| 1312413.25| 1311000| 1.0010779938977878| 16.0
263| Yekaterinburg| 1294192.75| 1303000| 0.9932407904834997| 24.0
264| AlKuwayt(KuwaitCity)| 1299470.75| 1300000| 0.9995928846153846| 60.0
265| Le?ndelosAldamas| 1297219.25| 1280000| 1.0134525390625| 21.0
266| Tabriz| 1275476.75| 1264000| 1.009079707278481| 42.0
267| Beograd(Belgrade)| 1257668.0| 1257000| 1.0005314240254575| 197.0
268| Porto| 1272443.625| 1254000| 1.0147078349282297| 13.0
269| Multan| 1274434.875| 1251000| 1.0187329136690648| 20.0
270| Khulna| 1229460.875| 1247000| 0.9859349438652767| 5.0
271| Weifang| 1241876.25| 1235000| 1.0055678137651822| 20.0
272| Kampala| 1226712.375| 1233000| 0.9949005474452555| 3.0
273| Indianapolis| 1224368.625| 1225000| 0.9994845918367347| 38.0
274| CiudadJu?rez| 1216211.0| 1223000| 0.9944488961569911| 31.0
275| Yantai| 1206430.625| 1217000| 0.9913152218570255| 20.0
276| Shizuoka-HamamatsuM.M.A.| 1292018.375| 1217000| 1.061642050123254| 13.0
277| Yangzhou| 1215779.625| 1217000| 0.9989972267871816| 11.0
278| CiudaddePanam?(PanamaCity)| 1216902.625| 1216000| 1.0007422902960526| 41.0
279| Luoyang| 1146376.75| 1213000| 0.9450756389117889| 6.0
280| Madurai| 1209622.875| 1211000| 0.9988628199834847| 6.0
281| Hyderabad| 1197817.75| 1210000| 0.9899320247933884| 27.0
282| Gujranwala| 1212969.0| 1209000| 1.0032828784119108| 17.0
283| Kannur| 1171494.875| 1208000| 0.9697805256622517| 12.0
284| Stockholm| 1196879.625| 1206000| 0.9924375| 19.0
285| Varanasi(Benares)| 1113391.375| 1204000| 0.9247436669435216| 5.0
286| M?nchen(Munich)| 1213855.0| 1202000| 1.0098627287853577| 8.0
287| Xiangyang| 1200431.375| 1202000| 0.9986949875207987| 15.0
288| Muqdisho(Mogadishu)| 1207777.125| 1201000| 1.0056429017485429| 18.0
289| Conakry| 1189907.125| 1192000| 0.9982442323825503| 32.0
290| Qiqihaer| 1185427.0| 1188000| 0.997834175084175| 54.0
291| Kumasi| 1248693.625| 1187000| 1.0519744102780118| 6.0
292| Bursa| 1181928.625| 1180000| 1.0016344279661018| 92.0
293| Providence| 1182597.25| 1175000| 1.0064657446808511| 21.0
294| Samara| 1172572.25| 1173000| 0.999635336743393| 67.0
295| Praha(Prague)| 1166377.25| 1172000| 0.9952024317406143| 12.0
296| Liuzhou| 1161313.25| 1168000| 0.9942750428082192| 11.0
297| Makkah(Mecca)| 1167329.75| 1168000| 0.9994261558219178| 367.0
298| Orlando| 1154512.625| 1165000| 0.9909979613733906| 20.0
299| Almaty| 1158805.875| 1160000| 0.9989705818965517| 15.0
300| Rosario| 1152808.625| 1152000| 1.0007019314236112| 35.0
301| DavaoCity| 1165200.375| 1152000| 1.0114586588541667| 28.0
302| PhnumP?nh(PhnomPenh)| 1172259.625| 1149000| 1.020243363794604| 4.0
303| Meerut| 758784.875| 1147000| 0.6615386878814298| 3.0
304| Bamako| 1135199.875| 1142000| 0.9940454246935201| 23.0
305| "Columbus,Ohio"| 1139514.625| 1139000| 1.0004518217734855| 25.0
306| Omsk| 1130419.625| 1136000| 0.9950876980633803| 12.0
307| "Linyi,Shandong"| 1137540.25| 1129000| 1.0075644375553587| 15.0
308| Z?rich(Zurich)| 1119237.375| 1129000| 0.991352856510186| 19.0
309| Sofia| 1133098.0| 1128000| 1.0045195035460992| 25.0
310| Shaoxing| 1100030.25| 1124000| 0.9786745996441281| 10.0
311| Adana| 1115853.25| 1123000| 0.993636019590383| 73.0
312| Adelaide| 1121428.0| 1122000| 0.9994901960784314| 49.0
313| Depok| 1649652.5| 1121000| 1.4715900981266725| 1.0
314| Nashik| 1101426.25| 1117000| 0.9860575201432408| 12.0
315| Shiraz| 1109850.75| 1115000| 0.9953818385650224| 87.0
316| "Jining,Shandong"| 1077447.5| 1112000| 0.968927607913669| 14.0
317| Yerevan| 1174431.75| 1111000| 1.0570942844284428| 4.0
318| Auckland| 1109967.5| 1110000| 0.9999707207207207| 41.0
319| Tbilisi| 1069504.625| 1100000| 0.9722769318181819| 7.0
320| Kazan| 1092052.25| 1096000| 0.9963980383211679| 11.0
321| PortHarcourt| 1107574.625| 1091000| 1.0151921402383135| 9.0
322| Kozhikode(Calicut)| 1135344.0| 1090000| 1.0416| 8.0
323| Lubumbashi| 1088488.0| 1089000| 0.9995298438934802| 66.0
324| Karaj| 1270112.0| 1087000| 1.1684563017479301| 2.0
325| Jamshedpur| 1090777.625| 1084000| 1.006252421586716| 7.0
326| Pretoria| 1050548.375| 1084000| 0.9691405673431734| 9.0
327| Jabalpur| 1078571.25| 1083000| 0.9959106648199446| 19.0
328| Chelyabinsk| 1093421.875| 1082000| 1.0105562615526802| 11.0
329| Daqing| 1079705.0| 1082000| 0.9978789279112754| 59.0
330| Makassar(UjungPandang)| 1133518.75| 1077000| 1.052477948003714| 3.0
331| Changwon| 908376.0| 1077000| 0.8434317548746518| 2.0
332| K?benhavn(Copenhagen)| 1089489.375| 1077000| 1.0115964484679665| 11.0
333| Dnipro| 1054199.0| 1077000| 0.9788291550603528| 13.0
334| Peshawar| 1099703.75| 1075000| 1.0229802325581396| 9.0
335| Lusaka| 1046810.0625| 1073000| 0.9755918569431501| 8.0
336| Baoding| 1077547.5| 1070000| 1.007053738317757| 7.0
337| GrandeS?oLu?s| 1062330.375| 1064000| 0.9984308035714285| 23.0
338| SanSalvador| 1086031.625| 1062000| 1.0226286487758944| 2.0
339| Rostov-na-Donu(Rostov-on-Don)| 1064808.25| 1061000| 1.003589302544769| 10.0
340| Asansol| 1058326.75| 1058000| 1.0003088374291116| 5.0
341| Al-Mawsil(Mosul)| 1056955.375| 1056000| 1.0009047111742424| 129.0
342| Ottawa-Gatineau| 1054458.0| 1055000| 0.9994862559241706| 58.0
343| Huainan| 1024722.875| 1049000| 0.9768568875119161| 11.0
344| SantaCruz| 1054053.5| 1049000| 1.0048174451858913| 55.0
345| Datong| 1043145.5| 1049000| 0.9944189704480457| 16.0
346| Ufa| 1051611.75| 1049000| 1.0024897521448999| 11.0
347| Dhanbad| 1058326.75| 1048000| 1.0098537690839695| 5.0
348| Thiruvananthapuram| 1052229.75| 1045000| 1.0069184210526316| 5.0
349| Thrissur| 1005602.6875| 1042000| 0.9650697576775432| 7.0
350| Odesa| 1042243.3125| 1037000| 1.005056231918997| 6.0
351| SanJos?| 1014996.125| 1032000| 0.9835233769379845| 5.0
352| Allahabad| 963800.5| 1028000| 0.9375491245136187| 4.0
353| Donetsk| 1038609.25| 1026000| 1.0122897173489278| 12.0
354| Vijayawada| 1050041.5| 1025000| 1.0244307317073171| 4.0
355| Lom?| 1028331.0625| 1023000| 1.0052112047898338| 11.0
356| Tarabulus(Tripoli)| 1012607.1875| 1022000| 0.9908093811154599| 25.0
357| Brazzaville| 1361898.375| 1022000| 1.3325815802348338| 2.0
358| Helsinki| 1022262.4375| 1019000| 1.0032016069676153| 30.0
359| Maputo| 1035823.25| 1019000| 1.0165095682041216| 9.0
360| Jo?oPessoa| 1010748.0| 1018000| 0.9928762278978389| 30.0
361| Amman| 1078958.0| 1017000| 1.060922320550639| 2.0
362| Perm| 1014063.125| 1014000| 1.0000622534516765| 217.0
363| Mbuji-Mayi| 1011463.125| 1011000| 1.0004580860534125| 11.0
364| Volgograd| 950494.4375| 1010000| 0.9410836014851485| 9.0
365| NewOrleans| 1007094.375| 1009000| 0.9981113726461843| 16.0
366| Nantong| 983751.375| 1006000| 0.9778840705765408| 7.0
367| Amsterdam| 1035465.9375| 1005000| 1.0303143656716418| 8.0
368| Hohhot| 1009420.625| 1005000| 1.004398631840796| 22.0
369| Zhuhai| 995858.0| 1004000| 0.991890438247012| 6.0
370| Huizhou| 1112788.625| 1003000| 1.1094602442671984| 4.0
371| Lille| 1014439.9375| 1002000| 1.012415107285429| 8.0
372| "Taizhou,Zhejiang"| 977135.4375| 992000| 0.9850155619959677| 12.0
373| Rotterdam| 1010301.6875| 991000| 1.0194769803229062| 7.0
374| Dublin| 987497.125| 989000| 0.9984804095045501| 10.0
375| Amritsar| 972973.125| 981000| 0.9918176605504587| 8.0
376| Taizhong| 972797.125| 978000| 0.9946800869120654| 4.0
377| Buffalo| 986092.75| 976000| 1.0103409323770491| 18.0
378| Rajkot| 970477.0625| 975000| 0.9953610897435897| 16.0
379| BeninCity| 982456.0| 975000| 1.0076471794871795| 17.0
380| PortElizabeth(NelsonMandelaBay)| 976547.625| 974000| 1.0026156314168377| 12.0
381| Memphis| 972695.125| 974000| 0.9986602926078029| 27.0
382| Srinagar| 959059.375| 973000| 0.9856725334018499| 10.0
383| K?ln(Cologne)| 914167.625| 963000| 0.9492914070612669| 7.0
